SynsetTerms,PosScore,NegScore
karakalpak#1,0,0
kazakh#1,0,0
kazakhstani#1,0,0
kirgiz#1,0,0
turkoman#1,0,0
uygur#1,0,0
uzbek#1,0,0
ugandan#1,0,0
ukranian#1,0,0
yakut#1,0,0
tungusic#1,0,0
tungus#1,0,0
manchu#1,0,0
khalkha#1,0,0
edo#1,0,0
igbo#1,0,0
yoruba#1,0,0
american#3,0,0
american#1,0,0
american_revolutionary_leader#1,0,0
anglo-american#1,0,0
alabamian#1,0,0
alaskan#1,0,0
native_alaskan#1,0,0
arizonian#1,0,0
arkansawyer#1,0,0
bay_stater#1,0,0
bostonian#1,0,0
californian#1,0,0
carolinian#1,0,0
coloradan#1,0,0
connecticuter#1,0,0
delawarian#1,0,0
floridian#1,0,0
franco-american#1,0,0
german_american#1,0,0
georgian#1,0,0
hawaiian#2,0,0
native_hawaiian#1,0,0
idahoan#1,0,0
illinoisan#1,0,0
indianan#1,0,0
iowan#1,0,0
kansan#1,0,0
kentuckian#1,0,0
louisianian#1,0,0
mainer#1,0,0
marylander#1,0,0
wolverine#1,0,0
minnesotan#1,0,0
mississippian#2,0,0
missourian#1,0,0
montanan#1,0,0
nebraskan#1,0,0
nevadan#1,0,0
new_hampshirite#1,0,0
new_jerseyite#1,0,0
new_mexican#1,0,0
new_yorker#1,0,0
tarheel#1,0,0
north_dakotan#1,0,0
ohioan#1,0,0
sooner#1,0,0
oregonian#1,0,0
pennsylvanian#2,0,0
rhode_islander#1,0,0
south_carolinian#1,0,0
south_dakotan#1,0,0
volunteer#3,0,0
texan#1,0,0
utahan#1,0,0
vermonter#1,0,0
virginian#1,0,0
washingtonian#2,0,0
washingtonian#1,0,0
west_virginian#1,0,0
wisconsinite#1,0,0
wyomingite#1,0,0
puerto_rican#1,0,0
yankee-doodle#1,0,0
uruguayan#1,0,0
venezuelan#1,0,0
vietnamese#1,0,0
welshman#1,0,0
gambian#1,0,0
maltese#1,0,0
german#1,0,0
teuton#1,0,0
east_german#1,0,0
krauthead#1,0,0
berliner#1,0,0
west_berliner#1,0,0
prussian#1,0,0
junker#1,0,0
ghanian#1,0,0
gibraltarian#1,0,0
glaswegian#1,0,0
grenadian#1,0,0
guinean#1,0,0
rwandan#1,0,0
singaporean#1,0,0
slovenian#1,0,0
somalian#1,0,0
sri_lankan#1,0,0
sumatran#1,0,0
papuan#1,0,0
tongan#1,0,0
trojan#1,0,0
walloon#1,0,0
yemeni#1,0,0
yugoslavian#1,0,0
serbian#1,0,0
croatian#1,0,0
sorbian#1,0.375,0
xhosa#1,0,0
zairese#1,0,0
zambian#1,0,0
zimbabwean#1,0,0
zulu#1,0,0
ram#2,0,0
taurus#2,0,0
twin#2,0,0
crab#3,0,0
lion#3,0,0
virgo#1,0,0
libra#1,0,0
scorpion#1,0,0
sagittarius#1,0,0
goat#3,0,0
water_bearer#1,0,0
pisces#2,0,0
abandoned_person#1,0,0.375
abator#1,0,0
abbe#1,0.125,0
prioress#1,0,0
archimandrite#1,0.5,0
abjurer#1,0,0
abnegator#1,0,0
loather#1,0,0.375
abridger#1,0,0
abstractor#1,0,0
absconder#1,0.375,0
absolutist#1,0,0
absolver#1,0.25,0
abdicator#1,0,0
abecedarian#1,0,0
aberrant#1,0,0
abettor#1,0,0
abhorrer#1,0,0
abiogenist#1,0,0
able_seaman#1,0,0
emancipationist#1,0,0
abomination#1,0,0.125
autochthon#1,0,0
abortionist#1,0,0
abrogator#1,0,0
rappeller#1,0,0
absentee#1,0,0.625
awol#1,0,0
nondrinker#1,0,0
ascetic#1,0,0
abstractionist#1,0,0
maltreater#1,0,0.25
abutter#1,0,0
academic_administrator#1,0,0
faculty_member#1,0,0
schoolman#2,0.125,0
academician#1,0,0
acceptor#2,0,0
accessory#3,0,0
accessory_after_the_fact#1,0,0
accessory_before_the_fact#1,0,0
accessory_during_the_fact#1,0,0.125
companion#3,0,0
accommodation_endorser#1,0,0.5
accompanyist#1,0,0
confederate#3,0,0
accordionist#1,0,0
controller#1,0,0
registered_representative#1,0,0
accused#1,0,0
suspect#2,0,0
accuser#1,0.25,0.25
wizard#1,0.125,0
winner#3,0.25,0
acid_head#1,0,0
acolyte#1,0,0.375
acoustician#1,0,0
friend#3,0,0
acquirer#1,0,0
acrobat#1,0.375,0.125
aerialist#1,0,0
action_officer#1,0,0
active#3,0,0
active_citizen#1,0,0
thespian#1,0,0
worker#4,0,0
theatrical_agent#1,0,0
actress#1,0,0
adder#1,0,0
addict#2,0,0
nut#6,0,0
addressee#1,0,0
adducer#1,0,0
adjudicator#1,0,0
adjunct#2,0,0
claims_adjustor#1,0,0
aide-de-camp#1,0,0
adjutant_general#1,0,0
executive#3,0,0
administrator#2,0,0.375
decision_maker#1,0,0
full_admiral#1,0,0
adorer#1,0,0
admirer#2,0,0
reminder#3,0,0
teenager#1,0,0
adoptee#1,0,0
adoptive_parent#1,0,0
adulterator#2,0,0
fornicator#1,0,0.5
trollop#2,0,0.125
advancer#1,0,0
adventuress#1,0,0
resister#2,0,0
hostile_witness#1,0,0
advertizer#1,0,0
advisee#1,0,0
consultant#1,0,0
proponent#1,0,0
pleader#1,0,0
aeronautical_engineer#1,0,0
aerospace_engineer#1,0,0
aerophile#1,0,0
affiant#1,0,0
affiliate#1,0,0
affine#1,0,0
affluent#1,0,0
aficionado#2,0,0
aficionado#1,0,0
factor#4,0,0
agent#2,0,0
buck_sergeant#1,0,0
business_agent#1,0,0
literary_agent#1,0,0
agent-in-place#1,0,0
provocateur#1,0.125,0
annoyance#3,0,0.25
aggressor#2,0,0
fomenter#1,0,0
agnostic#2,0,0
doubter#2,0.125,0
agonist#2,0,0
agony_aunt#1,0,0
agricultural_labourer#1,0,0
raiser#2,0,0
agronomist#1,0,0
auxiliary#1,0,0
air_attache#1,0,0
aircraftsman#1,0,0
aircrewman#1,0,0
commander#4,0,0
airhead#1,0,0
sky_marshal#1,0,0
air_traveller#1,0,0
alarmist#1,0,0.125
albino#1,0,0
alcalde#1,0,0
alchemist#1,0.125,0
souse#1,0,0
alderman#1,0,0
aleutian#1,0,0
alexandrian#1,0,0
alexic#1,0,0.125
ali_baba#1,0,0
alien_absconder#1,0,0
alienator#1,0,0.375
grantee#2,0,0
alienist#1,0,0.25
alienor#1,0,0
aliterate_person#1,0,0
algebraist#1,0,0
allegorizer#1,0,0
allergist#1,0,0
alleviator#1,0,0.5
alliterator#1,0,0
distributor#2,0,0
all_arounder#1,0,0
friend#2,0.25,0
medical_social_worker#1,0,0
alphabetizer#1,0,0
almsgiver#1,0,0
alpinist#1,0,0.5
alsatian#1,0,0
altar_boy#1,0.125,0
alter_ego#1,0,0
alto#1,0,0
altoist#1,0,0
graduate#1,0,0
amateur#1,0,0
amateur#2,0,0.625
amalgamator#1,0,0
amazon#2,0,0
virago#2,0.125,0
maenad#2,0,0
embassador#1,0.375,0
ambassador#2,0,0.125
ambassadress#1,0,0
ambulance_chaser#1,0,0
ambusher#1,0,0
friend_of_the_court#1,0,0
amigo#1,0.25,0
amnesic#1,0,0.25
amora#1,0,0
amoralist#1,0.75,0
amorist#1,0.375,0
amputator#1,0,0
amputee#1,0,0
anagnost#1,0,0
analogist#1,0,0
analphabetic#1,0,0.125
analysand#1,0,0
psychoanalyst#1,0,0
analyst#1,0,0
credit_analyst#1,0,0
securities_analyst#1,0.25,0
industry_analyst#1,0,0
oil-industry_analyst#1,0,0
market_analyst#1,0,0
market_strategist#1,0,0
analyst#2,0,0
syndicalist#1,0,0
bete_noire#1,0,0
anatomist#1,0,0
root#6,0,0
ancestress#1,0,0
anchorperson#1,0,0
ancient#2,0,0
antediluvian#2,0,0
raconteur#1,0,0
anesthetist#1,0,0.125
backer#1,0,0
angiologist#1,0,0
troller#1,0,0
angler#1,0,0
anglophile#1,0,0
anglophobe#1,0,0
animal_fancier#1,0,0.125
animator#2,0,0
animist#1,0,0
annalist#1,0,0
annihilator#1,0,0
annotator#1,0,0
announcer#2,0,0
announcer#1,0,0
annuitant#1,0,0
anointer#1,0,0
anorexic#1,0,0.375
antediluvian_patriarch#1,0,0.125
anthologist#1,0,0
ape#3,0,0
anthropologist#1,0,0
anti#1,0,0
anti-american#1,0,0
anticipator#1,0.125,0.125
antinomian#1,0,0
antipope#1,0,0
archaist#2,0,0
jew-baiter#1,0,0
anzac#1,0,0
ape-man#2,0,0
aphakic#1,0,0.5
aphasic#1,0,0.75
aphorist#1,0,0
vindicator#1,0,0
apostle#3,0,0
apostle#2,0,0
apostle#1,0,0
apostolic_delegate#1,0,0
appalachian#1,0,0
apparatchik#2,0,0
apparatchik#1,0,0
appeaser#1,0,0
prentice#1,0,0
valuator#1,0.375,0.125
authenticator#1,0,0
appreciator#1,0.125,0
appropriator#1,0,0
approver#1,0,0
arabist#1,0,0
aramean#1,0,0
arawakan#1,0,0
umpire#2,0,0
arbitrageur#1,0,0
supreme_authority#1,0,0
archaist#1,0,0
archdeacon#1,0,0
archduchess#1,0,0
archduke#1,0,0
archeologist#1,0,0
archbishop#1,0.5,0
bowman#1,0,0
designer#2,0,0
archivist#1,0,0
primate#1,0,0
areopagite#1,0,0
argive#1,0,0
arianist#1,0,0
patrician#2,0,0
peripatetic#2,0,0
arithmetician#1,0,0
armchair_liberal#1,0,0
armiger#2,0,0
armor-bearer#1,0,0
artificer#3,0,0
armourer#1,0,0
arms_manufacturer#1,0,0
army_attache#1,0,0
army_brat#1,0,0
military_engineer#1,0,0
army_officer#1,0,0
transcriber#5,0,0
comer#2,0,0
arrogator#1,0,0.5
arrowsmith#1,0,0
incendiary#1,0,0
art_critic#1,0,0
art_dealer#1,0.25,0.25
art_director#1,0,0
art_editor#1,0,0
art_historian#1,0,0
arthritic#1,0,0
articulator#1,0,0
machine_gunner#1,0,0
illustrator#1,0,0
creative_person#1,0,0
artiste#1,0,0
sitter#4,0,0
art_student#1,0,0
art_teacher#1,0,0
ascender#1,0,0
ass#2,0.25,0.25
bravo#1,0,0
assassin#2,0,0
assayer#1,0.375,0
assemblyman#1,0,0
assemblywoman#1,0,0
assenter#1,0,0
declarer#2,0.25,0
assessee#1,0,0
whoreson#2,0,0.625
assignee#1,0,0
assignor#1,0,0
supporter#3,0,0
assistant_professor#1,0.125,0.75
associate#1,0,0
associate#3,0,0
associate_professor#1,0.625,0.25
asthmatic#1,0,0.75
astrogator#1,0,0
astrologist#1,0,0
spaceman#1,0,0
uranologist#1,0,0
astrophysicist#1,0,0.125
cosmographist#1,0.375,0
cosmologist#1,0,0
throwback#1,0,0
atheist#1,0,0
jock#1,0,0
attache#1,0,0
attacker#1,0,0
tender#2,0,0
attester#1,0.75,0
attorney_general#1,0,0
auditor#3,0,0
auditor#2,0,0.375
auspex#1,0,0
aunty#1,0,0
au_pair#1,0,0
au_pair_girl#1,0,0
auteur#1,0,0
authoress#1,0,0
dictator#3,0,0
authority#3,0.125,0
authority#2,0,0
authority_figure#1,0,0
authorizer#1,0,0
autobiographer#1,0,0
autodidact#1,0,0
zombie#4,0,0
mechanic#2,0,0
automotive_engineer#1,0,0
retaliator#1,0,0
flyer#3,0,0
aviatrix#1,0,0
avower#1,0.125,0.125
ayah#1,0,0
ayatollah#1,0,0
baas#1,0,0
babu#1,0.125,0
sister#4,0.125,0.125
baby#2,0,0
infant#1,0,0
baby#4,0,0
boomer#1,0,0
buster#5,0,0
pediatrist#1,0,0
baby_farmer#1,0,0
minder#2,0,0
sitter#3,0,0
bacchant#3,0,0
bacchante#1,0,0
bacchant#2,0,0
unmarried_man#1,0,0
bachelorette#1,0,0
back#4,0,0
backbencher#1,0,0
back_judge#1,0,0
packer#3,0,0
brain_truster#1,0.125,0
backscratcher#1,0,0
backseat_driver#1,0.25,0
backslapper#1,0.25,0.5
backstroker#1,0,0
bacteriologist#1,0,0
bad_egg#1,0,0.125
bad_guy#1,0,0.25
bad_person#1,0,0.125
old_bag#1,0,0.625
baggage#2,0.125,0.25
baggageman#1,0,0
bag_lady#1,0,0
bagman#2,0,0
bahai#1,0,0
bailee#1,0,0
bailiff#1,0,0
bailor#1,0,0
bairn#1,0,0
bread_maker#1,0,0
baker#1,0,0
balancer#1,0,0.625
baldy#1,0,0
noncompliant#1,0,0
ball_boy#1,0,0
ball-buster#1,0,0
runner#7,0,0
danseuse#1,0,0
ballet_dancer#1,0,0
ballet_master#1,0,0
ballet_mistress#1,0,0
balletomane#1,0,0
ball_hawk#1,0,0
balloonist#1,0,0.125
baseball_player#1,0,0
bulimic#1,0,0.125
toreador#1,0,0
banderillero#1,0,0
matador#1,0,0
novillero#1,0.375,0
picador#1,0,0
torero#1,0,0
brigand#1,0,0
bandleader#1,0,0
bandmaster#1,0,0
bandsman#1,0,0
bank_commissioner#1,0,0
banker#2,0,0
banker#1,0,0
bank_examiner#1,0,0
bank_guard#1,0,0
bank_manager#1,0,0
bank_robber#1,0,0.125
insolvent#1,0,0.625
bantamweight#2,0,0.25
bantamweight#1,0,0
baptist#1,0,0
barber#2,0,0
bard#1,0.125,0
bar_fly#1,0,0
bargainer#2,0,0
bargain_hunter#1,0,0
barytone#1,0,0
barker#1,0,0
barmaid#1,0,0
barnburner#1,0,0
stunt_pilot#1,0,0
trouper#2,0,0
tycoon#1,0,0
baron#2,0.25,0.25
baron#1,0.25,0.125
bart#1,0,0
barrator#1,0,0.25
barrister#1,0,0
mixologist#1,0,0
barterer#1,0,0.125
baseball_manager#1,0,0
runner#4,0,0
basileus#1,0,0
basketball_coach#1,0,0
cager#1,0,0
basketweaver#1,0.125,0
basket_maker#1,0,0
basso#1,0,0
bassist#1,0,0
bassoonist#1,0,0
whoreson#1,0,0.125
tacker#2,0,0
baster#1,0,0
baroness#1,0.375,0
bat_boy#1,0,0
bather#2,0,0
batman#1,0,0
twirler#1,0,0
slugger#1,0,0
batting_coach#1,0.125,0
battle-axe#1,0.25,0
bavarian#1,0,0
bawler#2,0,0.125
beachcomber#1,0,0.125
beadle#1,0,0
bedesman#1,0,0
bean_counter#1,0,0
bear#2,0,0
beard#3,0,0
wolf#5,0,0
beater#1,0,0
beatnik#1,0,0
cosmetician#2,0.125,0
beauty_consultant#1,0,0
bedfellow#2,0,0
bedfellow#1,0.125,0
beduin#1,0,0
wetter#3,0,0.5
beekeeper#1,0,0
beer_drinker#1,0,0
mendicant#2,0,0
beggarman#1,0,0
beggarwoman#1,0,0
begum#1,0.25,0
beldame#2,0,0
bel_esprit#1,0.25,0
worshipper#1,0,0
theist#1,0,0
taoist#1,0,0
truster#1,0,0
bellman#1,0,0
bell_captain#1,0,0
belle#1,0.5,0
bell_founder#1,0,0
bell_ringer#2,0,0
bellwether#1,0,0
exotic_dancer#2,0,0
love#3,0.125,0
belt_maker#1,0,0
bench_warmer#1,0,0
benedict#3,0,0
donee#1,0,0.125
berber#1,0,0
bereaved_person#1,0,0.375
berk#1,0.125,0.125
berserker#1,0,0.25
besieger#1,0,0
besieger#2,0.375,0
topper#3,0.375,0
best_friend#1,0.375,0
best_man#1,0,0
betrothed#1,0,0
better#3,0.5,0
wagerer#1,0,0
taker#2,0,0
bey#2,0,0
bey#1,0,0
bar_girl#1,0,0
bibliographer#1,0,0
booklover#1,0,0
bibliopolist#1,0,0
bibliotist#1,0,0
bidder#1,0,0
bidder#2,0,0
bigamist#1,0,0
big_brother#2,0.375,0
big_brother#1,0,0
bigot#1,0,0.125
head_honcho#1,0.375,0
big_sister#1,0.375,0
bilingualist#1,0,0
billiard_player#1,0,0
poster#2,0,0
bimbo#1,0,0
bimetallist#1,0,0
biochemist#1,0,0
biographer#1,0,0
life_scientist#1,0,0
biophysicist#1,0,0
bird_fancier#1,0,0
birder#1,0,0
birth#5,0,0
birth-control_reformer#1,0,0
bisexual_person#1,0,0
bishop#1,0,0
biter#1,0,0
black_and_tan#1,0,0
black_belt#1,0,0
extortionist#1,0,0
black_marketeer#1,0,0
black_muslim#1,0,0
black_panther#1,0,0
blackshirt#1,0,0
blacksmith#1,0.125,0
blade#2,0,0
blasphemer#1,0,0
chargeman#1,0,0
bleacher#1,0,0
bleeding_heart#2,0.375,0.25
blind_date#1,0,0
blind_person#1,0,0.25
blocker#1,0,0
blogger#1,0,0
blonde#1,0,0
blood_brother#2,0,0
blood_donor#1,0,0
blubberer#1,0,0.25
bludgeoner#1,0,0
blue_baby#1,0,0
bluecoat#1,0,0
sailor_boy#1,0,0
bluestocking#1,0,0
four-flusher#1,0,0
boatbuilder#1,0,0
waterman#1,0,0
bosun#1,0,0
boarder#3,0,0
boarder#2,0,0
bobby#1,0,0
bobbysoxer#1,0,0.125
muscleman#2,0,0
escort#1,0,0.125
body_servant#1,0,0
boffin#1,0,0
bohemian#3,0,0
bohemian#2,0,0
red#3,0.125,0.125
bolshevist#1,0,0
bombardier#2,0,0
bombardier#1,0,0
bomber#2,0,0
bombshell#1,0.125,0
bondholder#1,0,0
bondsman#1,0,0
bondsman#3,0,0
bondwoman#2,0,0
bondwoman#1,0,0
bondswoman#1,0,0
bond_servant#1,0.125,0
bonesetter#1,0,0.25
book_agent#1,0,0
bookbinder#1,0,0
bookdealer#1,0,0
booking_agent#1,0,0
bookkeeper#1,0,0
bookmaker#2,0,0
bookmaker#1,0,0
bookseller#1,0,0
bookworm#2,0,0
shoplifter#1,0,0
shoeblack#1,0,0
moonshiner#1,0,0
bootmaker#1,0,0
borderer#1,0,0
border_patrolman#1,0,0
dullard#2,0,0.125
borrower#1,0,0
born-again_christian#1,0,0
hirer#1,0,0
boswell#2,0,0
plant_scientist#1,0,0
bottom_dog#1,0,0.25
bottom_feeder#1,0,0
boulevardier#1,0,0
chucker-out#1,0,0
leaper#1,0,0
bounty_hunter#2,0,0
bounty_hunter#1,0,0
bourbon#3,0,0
bourbon#1,0,0
burgher#2,0,0
bowler#2,0,0
bowler#1,0,0
pugilist#1,0,0
boxer#3,0,0
boy#2,0,0
slugger#2,0,0
sonny_boy#1,0,0
young_man#2,0,0
ex-boyfriend#1,0,0.25
boy_scout#1,0.125,0
boy_scout#2,0.125,0
boy_wonder#1,0,0
vaunter#1,0.125,0
bracero#1,0,0
brachycephalic#1,0,0
brahmin#2,0,0
brahmin#1,0,0
brainworker#1,0,0
brakeman#1,0,0
brass_hat#1,0.125,0
brawler#1,0,0
breadwinner#1,0,0
ledgeman#1,0,0
breaststroker#1,0,0
stock_breeder#1,0,0.125
brewer#2,0,0
brewer#1,0,0
suborner#1,0,0
brick#2,0.75,0
bricklayer#1,0,0
bride#1,0,0
bride#3,0,0
maid_of_honor#1,0,0
bridge_agent#1,0,0
bridge_partner#1,0,0
hand#11,0,0
brigadier_general#1,0.125,0
broad#1,0,0
broadcaster#1,0,0
broadcast_journalist#1,0,0
broker-dealer#1,0,0
broth_of_a_man#1,0.125,0
brother#1,0,0
brother#5,0,0
brother#2,0,0
comrade#3,0,0
brother-in-law#1,0,0
brownie#1,0,0
brownshirt#1,0,0
browser#1,0,0.5
brummy#1,0,0
brunette#1,0,0
sidekick#1,0.125,0
bugler#1,0,0
constructor#1,0,0
builder#2,0,0
strapper#1,0,0
bull#6,0,0
pig#4,0,0.25
yobo#1,0,0.875
bully#2,0,0
bullyboy#1,0,0.125
stumbler#2,0,0
bunkmate#1,0,0
bunny_girl#1,0,0
bunter#1,0,0
bureaucrat#1,0,0
burgher#1,0,0
burglar#1,0,0
burgomaster#1,0,0
burgrave#2,0,0
burgrave#1,0,0
bursar#1,0,0
waiter's_assistant#1,0,0.25
bushman#2,0,0
bushman#1,0,0
bushwhacker#2,0,0
business_editor#1,0.125,0
man_of_affairs#1,0,0
businesswoman#1,0,0
businessperson#1,0,0
business_traveler#1,0,0
busker#1,0,0
busman#1,0,0
buster#4,0,0
buster#3,0,0
buster#2,0.125,0
quidnunc#1,0,0
dyke#1,0,0.375
slaughterer#1,0,0
butcher#2,0,0.375
meatman#1,0,0
pantryman#1,0,0
stooge#2,0,0
butter#2,0,0
butterfingers#1,0,0
buttinsky#1,0,0.125
vendee#1,0,0
bystander#1,0,0.25
kabbalist#2,0,0
kabbalist#1,0.5,0.125
cabalist#1,0,0
cabin_boy#1,0,0
furniture_maker#1,0,0
cabinet_minister#1,0,0
hound#2,0,1
golf_caddie#1,0,0
plebe#1,0,0
caffeine_addict#1,0,0
cairene#1,0,0
caitiff#1,0.125,0.25
reckoner#1,0,0
number_cruncher#1,0,0
khalifah#1,0,0
company#5,0,0
telephoner#1,0,0
caller#6,0,0
caller#5,0,0
caller-out#1,0,0
caller#3,0,0
caller#2,0,0
call_girl#1,0,0
calligraphist#1,0.375,0
genevan#2,0.375,0
cinematographer#1,0,0
nominee#1,0,0
camper#1,0,0
campfire_girl#1,0.125,0
camp_follower#2,0,0.625
camp_follower#1,0,0
campmate#1,0,0
canaanite#1,0,0
canary#2,0,0
prospect#3,0,0
candlemaker#1,0,0
candy_striper#1,0,0
man-eater#1,0,0
fresh_fish#1,0.125,0
paddler#1,0,0
canon#2,0,0
canonist#1,0,0
hazan#1,0,0
canvasser#4,0,0
capetian#1,0,0
capitalist#1,0,0
capo#1,0,0
maitre_d'hotel#1,0,0
senior_pilot#1,0,0
skipper#3,0,0
police_chief#1,0,0
captain#1,0.375,0
chieftain#1,0,0
captive#2,0,0.125
captive#3,0.125,0
carbineer#1,0,0
cardholder#2,0,0
cardholder#1,0,0
cardinal#1,0,0
heart_surgeon#1,0,0
card_player#1,0,0
sharpy#2,0,0
career_girl#1,0,0
careerist#1,0,0
career_man#1,0,0
caregiver#2,0,0
caretaker#1,0,0
caretaker#2,0,0
carhop#1,0,0
caricaturist#1,0.375,0
carillonneur#1,0,0
caroller#1,0,0
carolingian#1,0,0
carpenter#1,0,0
niggler#1,0,0.25
carpetbagger#1,0.125,0
carpet_knight#1,0,0
immune_carrier#1,0,0
newsboy#1,0,0
toter#1,0,0
carter#3,0,0
cartesian#1,0,0
carthusian#1,0,0
map_maker#1,0,0
cartoonist#1,0,0
cartwright#2,0,0
casanova#2,0.125,0
case#6,0,0
case_officer#1,0,0
cashier#2,0,0
shipwreck_survivor#1,0,0
castrato#1,0,0
injured_party#1,0.125,0.625
casualty#1,0,0.75
sophist#2,0.125,0.25
cat#3,0,0.125
catalan#1,0,0
cataleptic#1,0,0
cataloguer#1,0,0
catalyst#2,0,0
catamite#1,0,0
match#6,0.5,0
catcher#1,0,0
catechist#1,0.125,0
neophyte#3,0.25,0
caterer#1,0,0
catholicos#1,0,0
cat_fancier#1,0,0
cow_man#1,0,0
royalist#2,0,0
chevalier#2,0.125,0
trooper#4,0,0
trooper#1,0,0
troglodyte#2,0,0
celebrant#2,0,0
celebrator#1,0,0
famous_person#1,0,0
celibate#1,0,0
violoncellist#1,0,0
censor#2,0,0
censor#1,0,0
enumerator#1,0,0
centenarian#1,0.5,0
snapper#1,0,0
center#9,0,0
center#13,0,0
moderationist#2,0,0
centurion#1,0,0
cpa#1,0,0
tshatshke#1,0,0
chain-smoker#1,0,0
chairman_of_the_board#1,0,0
chaldee#1,0,0
chamberlain#3,0,0
chamberlain#2,0,0
fille_de_chambre#1,0,0
chameleon#1,0.125,0
paladin#1,0,0
title-holder#1,0,0
chancellor#3,0,0
prime_minister#2,0,0
prime_minister#1,0,0
chancellor_of_the_exchequer#1,0,0
chandler#3,0,0.25
wax-chandler#1,0,0
chandler#2,0,0
changeling#2,0,0
lad#1,0,0
chaperone#1,0,0
chaplain#1,0,0
chapman#2,0,0
prison_chaplain#1,0,0
chauffeur#1,0,0
chauffeuse#1,0,0
type#2,0,0
character_actor#1,0,0
character_witness#1,0.125,0
charcoal_burner#1,0,0
charge#7,0,0
charge_d'affaires#1,0,0
charge_of_quarters#1,0,0
charioteer#1,0,0
charmer#2,0.125,0
chartered_accountant#1,0,0
charter_member#1,0,0
technical_analyst#1,0,0
chartist#1,0,0
woman#3,0,0
chatelaine#1,0,0
spouter#1,0,0.375
patrioteer#1,0.375,0.125
chauvinist#1,0,0
antifeminist#1,0,0.625
sexist#1,0,0
cheapjack#1,0,0.375
tightwad#1,0,0
chebab#1,0.25,0
chechen#1,0,0
checker#2,0.125,0
checker#1,0,0
hatcheck_girl#1,0,0
cheerer#1,0.5,0
cheerleader#2,0,0
cheerleader#1,0.125,0
cheesemonger#1,0,0
chemist#1,0,0
khufu#1,0,0
cherub#1,0.25,0.375
chess_master#1,0.5,0
chess_player#1,0,0
chewer#1,0,0
chichi#1,0,0
chief_constable#1,0,0
chief_operating_officer#1,0,0
chief_financial_officer#1,0,0
chief_justice#1,0,0
chief_of_staff#1,0,0
chief_petty_officer#1,0,0
chief_secretary#1,0,0
youngster#1,0,0
kid#4,0.125,0
child#3,0,0
child#4,0,0
wonder_child#1,0.125,0
sweep#2,0,0.375
chiropractor#1,0,0
podiatrist#1,0.125,0
chit#1,0,0
choirboy#1,0.125,0
precentor#1,0,0
choker#2,0,0.75
choragus#1,0,0
choreographer#1,0,0
chorister#1,0.125,0
showgirl#1,0,0
chosen#1,0,0
chronicler#1,0,0
chukchi#1,0,0
sucker#1,0.125,0.125
chutzpanik#1,0,0.125
father_of_the_church#1,0,0
churchgoer#1,0,0
churchwarden#1,0,0
church_officer#1,0,0
cicerone#1,0,0
cigarette_smoker#1,0,0
cigar_smoker#1,0,0
cinderella#1,0,0.5
nonentity#2,0,0
circus_acrobat#1,0.125,0
citizen#1,0,0
city_editor#1,0,0
city_father#1,0.125,0
city_man#1,0,0
city_slicker#1,0.125,0
civil_leader#1,0,0
civil_engineer#1,0,0
civilian#1,0,0.25
civil_libertarian#1,0,0
civil_rights_worker#1,0,0
civil_servant#1,0,0
claimant#1,0.375,0
claim_jumper#1,0,0
clairvoyant#1,0,0
clapper#1,0,0
clarinettist#1,0,0
classic#2,0,0
classicist#1,0,0
classicist#2,0,0
classifier#1,0,0
claustrophobe#1,0,0.125
cleaner#3,0,0
dry_cleaner#1,0,0
reverend#1,0,0
ecclesiastic#1,0,0
clericalist#1,0,0
clerk#1,0,0
clever_dick#1,0.5,0
cliff_dweller#1,0,0
climatologist#1,0,0
climber#4,0,0
clinician#1,0,0
clip_artist#1,0,0
furrier#1,0,0
clock_watcher#1,0,0
clocksmith#1,0,0
finisher#1,0,0
closer#1,0,0
closet_queen#1,0,0.375
haberdasher#1,0,0
merry_andrew#1,0,0
clown#1,0.444,0.556
clumsy_person#1,0,0.125
tutor#1,0,0
manager#2,0,0
line_coach#1,0,0
pitching_coach#1,0,0
coachbuilder#1,0,0
coachman#1,0,0
coalman#1,0,0
pitman#2,0,0
coaster#2,0,0
coaster#1,0,0
coastguardsman#1,0,0
joint_author#1,0,0
cobber#1,0,0
shoemaker#1,0,0
cocaine_addict#1,0,0
cocksucker#1,0,0
codefendant#1,0,0
windtalker#1,0,0
old_codger#1,0.125,0
co-beneficiary#1,0,0.125
co-discoverer#1,0,0
college_girl#1,0,0
cog#1,0,0
cognitive_neuroscientist#1,0,0
cognitive_scientist#1,0,0
coiffeur#1,0,0
coiffeuse#1,0,0
moneyer#1,0,0
coiner#2,0,0
coiner#1,0,0
cold_fish#1,0.25,0
partner#2,0,0
quisling#1,0,0
fellow#3,0,0
workfellow#1,0,0.125
gatherer#2,0,0
collector#1,0,0
colleen#1,0,0
university_student#1,0,0
collegian#1,0,0
colonel#1,0,0
colonel_blimp#1,0,0
colonial#1,0,0
colonialist#1,0,0
colonizer#1,0,0
coloratura_soprano#1,0,0
standard-bearer#2,0,0
color_guard#1,0,0
color_sergeant#1,0,0
colorist#1,0,0
colossian#1,0,0
titan#1,0.125,0
editorialist#1,0,0
scrapper#1,0,0
combat_pilot#1,0,0
comber#1,0,0
comic#1,0,0
comedian#2,0,0
comedienne#2,0,0
comedienne#1,0,0
comer#1,0.125,0
ianfu#1,0,0
commander#2,0,0
commander#3,0,0
generalissimo#1,0,0
commanding_officer#1,0,0
ranger#3,0,0
